Fecha;Potencia_Molino;Velocidad_Molino;Bajotamano_Harneros_Humedos;P80_Molienda;Nivel_Cajon_Molienda;Alim_BHC_tph;Alim_BHC_m3h;Densidad_Alimentacion_BHC;Presion_Alim_BHC;Ciclones_Abiertos;Cp_Alim_BHC;Cp_OF_BHC;CC;Agua_Proceso_Total
44497.875;16.21;11.86;1968.31;110.02;87.67;24534.9;13593.2;1.78;63.5;13;70.5;31.3;780.5;590
44497.91667;16.25;11.85;1846.11;100.2;80.64;24750.4;13838.8;1.79;63.8;13;69.7;29.9;834.9;589.7
44497.95833;16.33;11.86;1969.91;100.41;77.18;24579.7;13821.5;1.78;63.9;13;69.2;29.3;764.2;589.5
44498;16.31;11.85;1977.76;96.59;76.62;24675.4;13840.2;1.77;63.8;13;69.4;29.1;766.6;590.2
44498.04167;16.3;11.86;1911.62;88.08;75.86;24776.3;13870.1;1.76;63.9;13;69.6;29;802.9;590
44498.08333;16.36;11.85;1876.54;80.16;73.22;24749;13964.4;1.75;64;13;68.9;27.2;809;589.1
44498.125;16.47;11.85;1946.22;77.62;76.32;24462.8;13956.6;1.74;64.3;13;67.9;26.2;753.7;589.4
44498.16667;17.2;11.84;1090.88;15.89;81.61;18878.8;11213;1.68;64.7;9;63.9;27.2;1151;486.1
44498.20833;16.98;11.85;1872.21;4.89;76.82;21111.8;12482;1.68;63.1;12.2;64.6;26.6;627.8;442.2
44498.25;16.71;11.86;2116.39;115.75;78.41;23540.3;13484.9;1.71;63.9;13;67.6;28.9;651.5;444.1
44498.29167;16.59;11.85;2192.35;114.67;77.98;23718.6;13350.5;1.74;63.9;13;69.1;32.1;647.9;444.3
44498.33333;16.55;11.86;2178.68;114.84;77.2;23811;13360.4;1.77;63.9;13;69.4;33.3;658.7;442.6
44498.375;17.27;11.86;1319.84;115.9;79.53;18091.8;10546.5;1.71;64.8;8.6;65.9;29.6;868.2;443.6
44498.41667;17.55;11.86;1308.97;97.66;77.78;16238.6;9971.8;1.66;64.5;7.8;61;26.5;657.2;443.5
44498.45833;17.77;11.84;1264.43;84.2;76.56;15863.3;10079.4;1.58;63.7;7;57.7;25.3;623.4;442.9
44498.5;17.78;11.84;1256.15;66.89;77.09;15960.1;10248.9;1.57;63.9;7;56.6;23.2;619.1;443.7
44498.54167;17.76;11.85;1291.8;61.71;77.09;16090.6;10275.5;1.58;64;7;57.2;23.8;611.9;443.5
44498.58333;17.61;11.84;1649.42;63.02;77.79;17222.4;10765.4;1.61;63.1;8.3;59.1;24;545.1;441.8
44498.625;16.75;11.85;2187.33;189.45;77.21;22369.3;12716.4;1.74;63.3;12.4;68.1;29.6;598.8;443.1
44498.66667;16.4;11.86;2069.31;218.92;79.33;24730.9;13649.2;1.78;63.7;13;70.8;32;749.5;443.3
44498.70833;16.52;11.85;1547.55;194.25;78.7;23012.2;12701.7;1.8;65.4;11.7;70.8;29.8;1013.4;443.7
44498.75;17.49;11.85;1277.6;180.25;80.01;17494.6;10462.9;1.68;63.4;8;63.6;29.4;810.1;440.9
44498.79167;17.22;11.85;1518.09;184.42;83.87;19033.6;11152.3;1.69;64.4;9.4;65.5;25.9;721.1;444.8
44498.83333;17.6;11.85;859.46;162.89;85.86;16747.3;10628;1.58;63.2;7.9;57.3;22.4;1006.4;443.1
44498.875;17.14;11.85;1812.09;158.38;79.39;19172.7;11169;1.7;61.6;10.6;66;25.4;598.6;443.8
44498.91667;16.79;11.85;1937.92;170.12;77.06;22334.4;12560;1.77;61.7;12.3;69.2;30.5;697.5;442.1
44498.95833;16.77;11.85;2069.92;179.92;81.73;23682.3;13252;1.78;63.2;13;69.7;32.3;697.1;444.4
44499;16.83;11.85;1744.54;163.41;82.88;23593.3;13310.4;1.75;62.7;13;68.9;31.7;883.8;443
44499.04167;16.94;11.84;1390.84;142.22;71.16;23145.3;13603.8;1.72;63.1;13;65.2;31.7;988.9;441.1
44499.08333;17.01;11.85;1847.51;133.24;73.53;22883;13454.6;1.7;63.1;13;65.2;28.3;709.6;443.4
44499.125;16.91;11.85;2169.26;137.49;74.17;23542.9;13355.4;1.73;63.1;13;68.4;31;642.8;444.1
44499.16667;16.84;11.86;2165.29;122.29;73.13;23858.8;13338.8;1.77;62.9;13;69.7;33.4;668.4;443.5
44499.20833;16.83;11.86;1959.71;116.58;72.39;23860.3;13396.6;1.78;62.8;13;69.3;32.3;749.1;442.6
44499.25;16.94;11.85;1606.05;89.11;71.72;23214.1;13576.4;1.74;63.1;13;65.6;24.6;849;441
44499.29167;17.12;11.84;1668.8;120.45;73.19;20631.3;12351;1.7;63.4;12.3;63.4;22.6;686.4;443.4
44499.33333;17.14;11.86;1915.95;175.12;73.34;19883.7;11818.5;1.67;63.1;12;64.1;24.9;566.4;459.1
44499.375;17.1;11.85;2006.14;181.19;73.66;20309.5;11906.6;1.69;63.1;12;65.4;27.4;562.5;542.4
44499.41667;17.06;11.85;2137.84;187.85;73.33;20865.4;12055;1.71;63;12;66.8;29.6;552;545.4
44499.45833;16.99;11.85;2195.37;189.95;76.15;21897.3;12499.7;1.72;62.7;12.3;67.9;31.2;576.9;547.2
44499.5;16.84;11.86;2182.53;192.96;77.6;23550;13300.5;1.74;62.9;13;68.8;31.7;642.8;546.5
44499.54167;16.83;11.86;1919.13;191.06;77.45;23722.9;13470.6;1.75;62.9;13;68.3;29.2;745.5;547.5
44499.58333;16.85;11.86;1973.95;200.05;77.6;23675.1;13474.9;1.76;62.9;13;68.1;28.8;717.9;548.6
44499.625;16.83;11.85;2021.06;202.36;76.01;23759.2;13452;1.76;62.9;13;68.6;30.1;706.6;548.2
44499.66667;16.83;11.85;2062.49;201.87;73.66;23745.5;13401.8;1.76;62.9;13;68.9;31.2;693.2;547.2
44499.70833;16.84;11.86;1894.54;188.35;74.84;23770.4;13525.1;1.77;62.9;13;68.2;28.7;755.9;545.4
44499.75;16.83;11.85;1834.96;179.85;73.56;23911.6;13649.4;1.77;62.9;13;67.9;27;784.6;542.6
44499.79167;16.82;11.85;1988.12;189.75;75.1;23825.2;13568;1.77;63.1;13;68.1;28.4;716.5;542.8
44499.83333;16.81;11.86;2078.85;197.28;77.47;23554.5;13336.4;1.78;63.1;13;68.6;30.9;677.5;545.5
44499.875;16.79;11.87;2008.75;202.33;74.73;23571.8;13307.8;1.78;62.8;13;68.8;32;708.3;546.4
44499.91667;16.83;11.84;2032.85;187.69;74.85;23586;13452.6;1.77;63;13;67.9;30.9;688.4;543.3
44499.95833;16.86;11.85;1992.33;178.75;76.56;23412.4;13444.6;1.76;62.9;13;67.3;29.9;691.5;540.5
44500;16.91;11.86;1865.98;167.9;73.64;23363;13535.4;1.75;62.9;13;66.5;27.8;733.2;539.3
44500.04167;16.99;11.85;1878.27;168.9;73.24;23018;13456.7;1.75;63.1;13;65.7;26.3;705.1;538.7
44500.08333;17.16;11.86;1863.8;176.8;73.49;20074.5;11757.2;1.74;63.2;12;65.5;27.4;605.9;542.9
44500.125;17.16;11.86;2180.45;174.79;73.37;20447.9;11862.3;1.73;63.1;12;66.4;29.6;523;541.6
44500.16667;17.16;11.86;2040.45;173.97;72.9;20430.9;11856.6;1.72;63.1;12;66.4;29.5;564.6;541.4
44500.20833;17.19;11.85;1990.56;166.46;72.78;19906.7;11644;1.71;62.9;12;65.6;28.6;556.5;541.9
44500.25;17.23;11.85;1789.78;148.64;72.45;19400.7;11560.6;1.7;62.8;12;63.9;24.7;593.1;539.3
44500.29167;17.34;11.85;1685.75;155.48;73.63;18001.5;10804;1.69;63.3;11.1;63.2;23.6;575.5;542.3
44500.33333;17.34;11.85;1811.61;160.12;73.32;17767.8;10598.4;1.68;63.1;11;63.8;25.4;526;543.5
44500.375;17.32;11.85;1892.15;168.74;73.39;17856.6;10510.4;1.69;63.2;11;65.1;27.3;514.6;546.2
44500.41667;17.31;11.85;2071.87;183.22;73.95;18450.4;10677.4;1.7;63.2;11;66.6;30.4;493.4;548.2
44500.45833;17.24;11.85;2168.21;183.43;77.47;19400.4;11138.3;1.72;62.8;11.4;67.4;31.1;502.5;550.4
44500.5;17.11;11.85;2343.29;192.69;75.54;21148.8;11998.6;1.73;62.9;12;68.4;33.4;518.1;546.2
44500.54167;17.1;11.86;2388.41;181.57;77.63;21292.2;12065.4;1.74;63;12;68.5;33.8;511.1;544.9
44500.58333;17.06;11.84;2215.86;177.42;77.45;21410.1;12126.3;1.76;62.8;12;68.6;33.4;564.4;544.9
44500.625;17.06;11.86;1913.27;154.18;74.07;21298.3;12206.7;1.75;62.8;12;67.5;30.5;652.9;542.4
44500.66667;17.11;11.85;1737.6;119.07;74.34;20568.1;12031.1;1.73;62.9;12;65.6;26.5;677.1;543
44500.70833;17.09;11.85;1795.72;119.3;73.88;20598.9;12056;1.71;63;12;65.6;26.3;652.4;547.2
44500.75;17.04;11.86;1839.86;132.65;73.29;21046.7;12176.6;1.71;62.9;12;66.6;28.2;662.4;547.9
44500.79167;16.99;11.85;1880.52;147.33;74.43;21322.4;12253.5;1.71;63.2;12;67.3;29.5;662.7;547.8
44500.83333;16.97;11.86;1926.7;158.95;77.74;21544.7;12322;1.71;63.2;12;67.7;30.5;657;548.9
44500.875;16.97;11.85;1926.59;167.63;80.69;21522.2;12315.6;1.72;63.2;12;67.7;31.2;655.8;549.4
44500.91667;16.97;11.85;1836.36;146;79.66;21473.2;12291.3;1.72;62.8;12;67.6;30.7;691.4;548.7
44500.95833;17.26;11.85;1132.88;142.96;74.36;18802.3;11220.6;1.66;63.6;10.1;63.3;29.9;1223.4;548.3
44501;17.35;11.85;1721.01;119.43;73.8;18797.7;11215.7;1.66;62.6;10.1;63.8;27.7;597.9;547.3
44501.04167;17.07;11.86;2104.08;130.41;74.02;20363.8;11677.3;1.72;62.7;11.8;67.4;32;552.7;543.9
44501.08333;16.96;11.86;2185.56;141.12;77.03;22142.6;12554.2;1.76;62.5;12.5;68.5;33.6;594;546.2
44501.125;16.81;11.85;2114.66;122.87;76.54;23447;13309;1.77;63;13;68.4;32.4;658.3;545.1
44501.16667;16.84;11.84;1885.92;109.4;74.88;23405.7;13407.7;1.76;62.8;13;67.5;30.3;740.3;541.5
44501.20833;17.05;11.85;1907.46;103.81;73.96;21845.1;12736.6;1.75;63.3;12.3;65.9;28.7;657.2;540.3
44501.25;17.13;11.86;1943.91;109.01;72.96;20665.1;12110.6;1.74;63;12;65.5;28.5;595.9;541.7
44501.29167;17.07;11.85;1974.65;189.19;73.49;21094.1;12240.3;1.73;63;12;66.4;29.2;609;546
44501.33333;17.01;11.86;1953.86;202.27;73.24;21611.4;12409.5;1.72;62.9;12;67.3;30.4;645.3;545.9
44501.375;17.07;11.85;1561.42;183.08;72.45;21057.9;12351.7;1.71;63;12;65.4;25;787;542.5
44501.41667;17.05;11.86;2160.19;207.09;75.22;21763.2;12452.9;1.72;63.3;12;67.7;31.1;583.5;546.7
44501.45833;16.97;11.85;2264.83;187.93;82.8;22124.3;12494.2;1.74;63.4;12;68.8;33.1;573;544.6
44501.5;16.92;11.86;1971.7;211.11;85.27;22357.7;12639.8;1.76;64.7;12;68.7;32.4;679.6;544.5
44501.54167;16.89;11.85;1994.08;205.56;79.67;22447.5;12651.7;1.77;64.9;12;69;33.4;677.2;544.7
44501.58333;16.85;11.84;2111;202.02;80.48;22487.6;12649.3;1.77;65.1;12;69.2;33.2;637.8;543.4
44501.625;16.74;11.85;2245.55;201.28;85.02;23303;13068.1;1.77;64.8;12.7;69.5;33.9;620.9;542.8
44501.66667;16.72;11.85;2236.16;197.55;81.35;23524;13168.7;1.76;64.9;13;69.6;35.3;632.4;546.1
44501.70833;16.73;11.85;2225.79;181.27;75.85;23539.6;13206.9;1.76;64.8;13;69.4;35.6;634.7;542.5
44501.75;16.73;11.84;2107.52;173.14;74.1;23711.1;13448;1.75;64.9;13;68.5;32.6;670.2;540.9
44501.79167;16.69;11.86;2095.77;166.35;73.52;23773.6;13455.4;1.75;65;13;68.6;32;678.7;540.5
44501.83333;16.66;11.85;2034.88;159.59;74.76;23778.4;13491;1.74;65;13;68.4;31.1;700.2;545.3
44501.875;16.74;11.85;1693.57;134.3;76.1;23613.1;13719.4;1.74;64.9;13;66.3;26.1;824.8;539.1
44501.91667;16.95;11.85;1689;129.07;76.62;21617.3;12700.8;1.73;65.3;12.2;65.2;25;736.3;539.5
44501.95833;16.97;11.85;1924.63;136.9;74.5;21359.7;12428.5;1.72;65;12;66.1;27.7;635.6;541.6
44502;16.92;11.86;2094.31;163.22;75.78;21808.9;12505.3;1.72;65;12;67.5;31.7;602.5;544.7
44502.04167;16.89;11.85;2088.79;165.66;79.15;21829.4;12479.9;1.73;65.1;12;67.7;32;607.9;547.2
44502.08333;16.87;11.85;2070.07;177.83;83.43;21967.5;12566.1;1.73;64.8;12.2;67.7;31.6;618.4;547.5
44502.125;16.78;11.86;1910.9;175.95;75.27;22862.7;13059.1;1.73;65;12.8;67.8;31.8;712.8;545.3
44502.16667;17;11.85;1772.04;127.9;72.59;21154.4;12466.8;1.73;65.2;12;64.9;27;676.2;540.4
44502.20833;17.08;11.85;1890.87;127.46;72.79;20661.9;12294.1;1.72;65.1;12;64;26.4;600.3;540.1
44502.25;17.13;11.85;2083.99;141.8;73.29;20387.2;12139;1.71;65.1;12;64;27.4;526.9;540.1
44502.29167;17.11;11.85;2107.64;148.71;72.89;20658.3;12183.5;1.7;64.9;12;64.9;29.4;536.4;541.5
44502.33333;17.1;11.85;1817.61;133.3;72.65;20146.7;12007.4;1.69;64.4;12;63.9;26;608.9;537.2
44502.375;17.18;11.85;1911.22;141.22;73.13;19270;11544.9;1.68;63.1;12;63.4;25.9;541.1;538.1
44502.41667;17.2;11.85;2142.46;146.12;73.32;19436.6;11525;1.68;63;12;64.4;28.8;484;540.6
44502.45833;17.18;11.85;2157.66;138.08;73.1;19879.9;11726.5;1.69;63;12;64.9;29.5;497.7;540.2
44502.5;17.17;11.85;1963.83;132.42;72.86;19871.1;11768;1.69;62.7;12;64.4;27.7;555.2;539.3
44502.54167;17.2;11.85;1609.95;96.11;73.68;19169.8;11461.8;1.66;63.4;11.4;63.5;24.7;661.6;542.3
44502.58333;17.54;11.85;1322.66;156.26;74.2;18295.1;11276;1.64;63.4;8.9;60.6;21.3;739.6;545.6
44502.625;17.5;11.85;1861.68;164.14;78.27;18723.7;11312;1.65;62.4;9.6;62.6;26.1;531.3;545.2
44502.66667;17.34;11.85;1918.55;192.63;74.71;17273.3;10198.7;1.67;63.3;10.2;64.8;29.9;483.8;542.7
44502.70833;17.21;11.85;2053.82;178.07;73.4;17996.8;10526.6;1.7;62.8;10.9;65.6;30.6;477.4;544.5
44502.75;17.14;11.85;2109.01;211.14;72.92;18475.4;10682.9;1.72;62.9;11;66.7;32.3;484.9;545
44502.79167;17.13;11.85;2070.37;210.83;73.04;18659;10799.2;1.73;63.1;11;66.6;31.1;500.5;545
44502.83333;17.11;11.86;2026.72;205.29;72.96;18738.3;10828;1.72;62.9;11;66.7;31.2;517.3;544.4
44502.875;17.14;11.86;1956.05;207.5;72.64;18432.4;10740.7;1.72;63;11;66;30.5;522;541.9
44502.91667;17.14;11.85;1957.95;205.11;73.13;18260.7;10679.6;1.72;63;11;65.7;29.8;512.4;542.7
44502.95833;17.12;11.85;1925.18;212.73;73.06;18406.9;10721.7;1.71;63.1;11;66;30.2;531.4;544.1
44503;17.11;11.85;1852.08;201.82;72.99;18430.9;10756.2;1.71;62.9;11;65.9;28.7;555.4;540.8
44503.04167;17.13;11.85;1772;195.21;72.79;18382.2;10773;1.71;63;11;65.4;27.7;579;540.2
44503.08333;17.16;11.85;1765.75;190.84;72.97;18280.3;10736.1;1.7;63;11;65.3;27.1;575.7;540.1
44503.125;17.18;11.86;1762.35;195.94;72.86;18234.5;10764;1.7;63;11;64.8;26.7;570.4;538.6
44503.16667;17.24;11.86;1683.85;191.73;72.61;18071.7;10803.8;1.69;63.1;11;63.6;25.4;582.7;535.9
44503.20833;17.29;11.86;1717.93;180.08;72.87;18119.9;10956.7;1.69;63;11;62.5;24.7;559.4;535.4
44503.25;17.3;11.85;1746.87;173.56;72.94;18064.6;10963.4;1.68;63;11;62.2;24.2;543;534.4
44503.29167;17.3;11.85;1767.6;175.19;73.16;17988.9;10889;1.67;63;11;62.4;24.1;535.3;535.6
44503.33333;17.26;11.85;1784.66;174.4;73.14;18001.8;10838.8;1.67;63.1;11;62.9;24.8;534.8;535.5
44503.375;17.24;11.86;1833.35;176.51;73.14;18064.5;10808.3;1.67;63;11;63.5;26.4;526.2;536.3
44503.41667;17.19;11.85;1937.9;174.01;73.25;18157.5;10736.2;1.67;63.1;11;64.6;27.5;505.7;538.9
44503.45833;17.17;11.85;1807.39;152.35;72.86;17936.3;10632.8;1.68;63;11;64.4;27.1;539.5;538.5
44503.5;17.19;11.84;1785.09;118.61;73.03;17991.7;10721.1;1.68;63;11;63.9;26.5;544.2;537.5
44503.54167;17.21;11.85;1856.76;179.21;73.03;18247.1;10812.6;1.68;63;11;64.4;27.8;533.2;538.8
44503.58333;17.21;11.85;1847.35;176.31;73.02;18066.6;10690.9;1.69;63;11;64.6;27.7;531.5;538.8
44503.625;17.22;11.85;1793.54;184.21;72.82;17886.5;10645.6;1.7;63;11;64;27.3;538.4;537.8
44503.66667;17.21;11.85;1772.21;167.49;73.14;17967.2;10689.5;1.7;63;11;64.1;26.3;549.4;539.9
44503.70833;17.19;11.85;1889.55;169.92;73.33;18132.3;10706.8;1.71;63.1;11;64.8;28.1;521.8;540.9
44503.75;17.15;11.85;1898.76;186.35;72.83;18381.6;10748.2;1.72;63;11;65.7;29.5;535.9;543.4
44503.79167;17.14;11.85;1698.61;164.91;72.87;18253.9;10762.6;1.72;62.9;11;64.9;26.5;599.7;542.9
44503.83333;17.15;11.86;1790.24;176.26;73.38;18373.2;10804.7;1.73;63.2;11;65.1;26.9;572;543.2
44503.875;17.12;11.85;2014.9;195.26;72.8;18895.6;10918.7;1.73;62.9;11;66.7;31.5;530.7;542.3
44503.91667;17.2;11.85;1719.81;172.83;72.88;18604.1;10967;1.72;63.2;11;64.9;27.3;603.9;540.3
44503.95833;17.2;11.85;2013.39;188.6;73.72;18684.2;10876.3;1.72;63;11;66.1;30;513.6;544.8
44504;17.16;11.85;1785.52;185.41;72.8;18637.9;10851.3;1.72;62.6;11;66.1;28.4;601.2;544
44504.04167;17.1;11.86;1952.23;197.32;75.56;18795.6;10812.9;1.72;62.2;11;67.1;29;547.2;639.1
44504.08333;17.04;11.85;1872.91;227.5;78.68;18968.8;10873.8;1.72;62.5;11;67.5;29.5;613.9;689.9
44504.125;17.08;11.85;1713.08;189.67;74.75;18746.8;10923.3;1.72;62.5;11;66;25.1;631.2;690
44504.16667;17.05;11.85;2070.6;208.61;74.78;18858.8;10823.4;1.71;63.1;11;67.4;30.6;514.4;689.2
44504.20833;17.09;11.85;1667.84;163.13;73.58;18817.8;11065.3;1.7;63;11;65.1;25.8;645.4;689.2
44504.25;17.37;11.85;1618.52;156.15;74.61;19222.6;11527.6;1.69;60.7;10;63.3;23.5;657.4;690.9
44504.29167;17.36;11.86;1964.92;180.35;74.9;18137.8;10676.2;1.68;62.1;10;65.1;28.5;501.3;690.8
44504.33333;17.29;11.84;1897.22;172.59;80.65;17783.4;10384.9;1.68;62.1;10;65.8;28.7;517.2;690.1
44504.375;17.31;11.85;1604.12;168.59;81.51;17823.1;10478.2;1.68;61.8;10;65.2;26.3;625.3;689.7
44504.41667;17.35;11.85;1705.68;180.67;73.08;17631.2;10334.8;1.68;61.8;10;65.5;27.7;577.4;689.7
44504.45833;17.33;11.85;1733.94;169.68;73.44;17723.4;10403.2;1.68;62.1;10;65.3;26.9;567.8;690.3
44504.5;17.32;11.86;1731.68;177.69;73.23;17816.8;10417.7;1.68;62;10;65.7;28.1;575.8;690.2
44504.54167;17.35;11.85;1749.84;176.34;72.86;17777.2;10425.9;1.68;62;10;65.4;27.4;564.4;689.9
44504.58333;17.21;11.71;1159.73;159.24;72.38;17978.7;10871;1.64;59.2;9.4;62.4;24;1015.3;689.6
44504.625;17.14;11.33;897.04;143.01;78.95;15866.3;10770.7;1.47;57;6.6;50.4;21.9;1418.9;690.1
44504.66667;17.05;11.45;1530.59;124.07;81.11;18319.1;11391;1.59;58.2;8.7;59.8;22.3;617.6;690.1
44504.70833;17.08;11.67;1680.49;96.4;86.79;18975.8;11254.2;1.65;60.2;10.6;64.4;24.9;626.9;689.7
44504.75;17.19;11.8;1807.74;98.81;82.7;18433.9;10799.2;1.69;61.1;11;65.5;28.4;569.7;689.9
44504.79167;17.33;11.79;1394.18;99.95;80.52;17993.6;10904.5;1.63;57.8;10.5;62.2;28.9;2165.5;690.1
44504.83333;17.24;11.8;2035.97;95.44;77.19;18164.1;10735.1;1.66;56.7;11;64.7;28.2;477.8;690.2
44504.875;17.03;11.83;2098.62;135.48;81.67;18810.5;10761.1;1.74;60.5;11;67.7;30.7;507.1;682.6
44504.91667;16.95;11.86;1853.47;191.55;78.92;18657.9;10931.6;1.74;62.7;11;68.2;30.2;610.1;669.9
44504.95833;17.05;11.85;1774.71;177.36;74.24;18718.7;10855.5;1.74;62;11;66.4;26.7;603.5;669.9
44505;17.08;11.86;1849.52;170.83;73.53;18467.7;10759.2;1.73;61.9;11;66;27.3;559.2;670
44505.04167;17.15;11.85;1720.82;167.07;72.94;18103.4;10677.5;1.72;61.9;11;64.9;26;583;669.7
44505.08333;17.21;11.86;1891.87;176.87;73.47;18056.7;10573.6;1.72;61.2;11;65.5;28.1;525.9;670.3
44505.125;17.21;11.85;1977.4;174.58;73.1;18126.5;10567.6;1.71;61.1;11;65.9;30.6;504.6;670.1
44505.16667;17.21;11.85;1878.07;156.19;72.78;18047;10553.5;1.72;60.9;11;65.7;29.6;532.3;669.9
44505.20833;17.23;11.84;1751.08;157.46;72.89;17892.4;10579.3;1.72;61;11;64.6;27.4;560.6;670
44505.25;17.24;11.85;1775.5;161.31;73;17856.3;10575.4;1.72;61;11;64.5;27.2;549;670
44505.29167;17.15;11.85;1951.12;173.55;73.52;18355.2;10648.6;1.72;61;11;66.4;30;524.7;670.3
44505.33333;17.1;11.85;1936.06;173.6;72.82;18543.3;10665.5;1.72;60.9;11;67.2;31;543.5;669.8
44505.375;17.12;11.86;1872.81;172.74;72.99;18411.2;10594.7;1.72;60.9;11;67.1;30.2;560.7;670.1
44505.41667;17.18;11.85;1682.55;166.14;72.71;17985.2;10504.5;1.72;61;11;65.8;27;603.1;669.9
44505.45833;17.19;11.86;1841.14;174.5;73.11;17985.2;10476;1.72;61.1;11;66;28.3;545.2;670.1
44505.5;17.2;11.86;1814.9;158.73;72.99;17944;10478.5;1.72;61;11;65.8;27.8;550.5;670.1
44505.54167;17.17;11.86;1807.13;157.4;73.1;18091.4;10530.7;1.72;61;11;66.1;27.6;561.8;670.1
44505.58333;17.15;11.85;1848.26;170.3;72.96;18211;10539.9;1.73;61;11;66.6;28.5;556.5;669.6
44505.625;17.13;11.86;1795.58;160.83;73.02;18294.9;10605.7;1.72;61;11;66.5;27.7;577.5;670.3
44505.66667;17.15;11.86;1698.46;151.42;72.95;18116;10572.5;1.71;61;11;65.8;26.3;602.7;670.1
44505.70833;17.13;11.85;1706.57;152.2;73.12;18435;10735.4;1.7;61;11;66;26.4;613.6;669.9
44505.75;17.15;11.85;1727.59;156.99;72.68;18522.2;10800;1.69;61.1;11;65.9;27.1;607.6;669.5
44505.79167;17.23;11.86;1851.43;153.39;73.18;17994;10581.9;1.68;60.2;11;65.1;27.7;533.3;670.5
44505.83333;17.28;11.85;1864.09;146.93;72.6;17662.3;10453.8;1.67;59.8;11;64.5;28.9;511.5;669.5
44505.875;17.47;11.84;1706.7;133.46;72.95;16977.7;10336.1;1.65;60.3;10.2;61.9;27.2;516;670
44505.91667;17.61;11.81;1525.22;118.31;73.28;17313.7;10860.9;1.62;59;9;58.9;24.3;569.3;670.2
44505.95833;17.6;11.79;1687.8;126.6;73.52;17628.4;10973.8;1.6;59.1;9;59.7;25;525.5;670.4
44506;17.54;11.81;1844.79;137.21;73.03;17612.7;10621.3;1.63;59.3;9;62.8;29.9;500.4;669.8
44506.04167;17.54;11.8;1992.3;131.73;72.96;17498.7;10514;1.66;59;9;63.1;31.2;454.7;670
44506.08333;17.6;11.81;1863.4;116.25;72.64;17522.3;10731.9;1.65;58.9;9;61.3;28.6;476.8;669.8
44506.125;17.64;11.8;1693.33;114.8;72.7;17562;10924;1.63;59;9;59.8;26.1;520.4;669.7
44506.16667;17.67;11.8;1654.99;115.85;73.16;17320.2;10939.1;1.61;59;9;58.3;23.8;510.8;670.2
44506.20833;17.66;11.8;1801.34;129.54;73.28;17342.8;10799.2;1.61;59;9;59.7;26.5;474.6;670.4
44506.25;17.59;11.8;1957.69;150.07;74.68;17265.9;10470.1;1.63;59.6;9;62.3;29.9;449.2;670.3
44506.29167;17.43;11.76;1963.53;156.56;78.66;17370.3;10380.6;1.65;62.1;9;63.6;31.1;463.1;670
44506.33333;17.35;11.69;1840.87;156.76;80.42;17224.4;10319.3;1.67;61.9;9;63.4;29.9;493.5;669.9
44506.375;17.27;11.7;1915.86;152.69;76.37;17842.5;10641.3;1.68;61.5;9.5;63.8;30.3;495.1;670.1
44506.41667;17.36;11.7;1430.96;121.23;74.95;17457.8;10902.8;1.59;58.4;9.2;59.1;27.6;777;669.6
44506.45833;17.25;11.7;2240.17;158.3;80.37;17737.4;10445.8;1.69;58.4;9.9;65;32;415;670.4
44506.5;17;11.76;2186.17;160.93;77.23;19260.2;11042.4;1.73;59.2;11.6;67.4;32.2;498.3;670.1
44506.54167;17.38;11.76;1578.2;193.07;74.95;17749.2;10718.8;1.65;57.4;9.5;62.5;30.4;1976.4;669.2
44506.58333;17.12;11.7;2158.84;158.9;77.55;17422.7;10093.5;1.72;57;11;66.5;32.3;438.5;670.4
44506.625;17.1;11.7;1918.97;158.7;80.33;17455.7;10135.4;1.72;57;11;66.3;31;507.2;669.8
44506.66667;17.12;11.7;1975.17;164.33;77.75;17456.7;10122.5;1.7;57.1;11;66.4;31.7;487.6;669.8
44506.70833;17.11;11.69;1946.9;148.59;78.12;17319.7;10069.9;1.69;56.9;11;66.2;31.7;489.1;670.1
44506.75;17.13;11.7;1757.87;144.66;75.87;17287.6;10140;1.68;56.9;10.8;65.4;30.3;549;670.1
44506.79167;17.28;11.7;1439.72;117.94;74.5;18130.2;11083.1;1.65;56.9;10;61.5;23.5;677.3;669.8
44506.83333;17.36;11.76;1907.32;148.62;76.11;18139.9;10812.6;1.65;57.4;10;63.9;29.5;508.6;670.4
44506.875;17.27;11.79;1938.22;150.58;77.35;17721.4;10352.7;1.69;55.3;10.8;65.8;31.6;501.4;669.9
44506.91667;16.06;11.01;1720.68;152.73;83.59;16019.4;9321.7;1.72;52.5;11;61.4;31.2;492.6;605.4
44507.20833;17.21;11.7;1965.7;142.24;85.93;1339.4;10430.7;1.74;61.3;10.9;68;30.8;532.6;650.2
44507.25;17.15;11.75;1963.79;139.56;81.92;19082.6;10785;1.75;62;11.1;68.8;30.9;568.3;650
44507.29167;17.16;11.85;1961.9;141.2;76.47;20613;11560;1.75;59.7;12;69.5;32.2;629.8;650.1
44507.33333;17.13;11.84;2005.11;133.77;75.02;20742.3;11646.3;1.75;59.8;12;69.4;31.8;617.5;649.8
44507.375;17.18;11.85;1883.71;114.38;73.36;20270.7;11576.4;1.75;59.9;12;67.8;29.4;631.6;649.6
44507.41667;17.2;11.86;1985.79;130.61;74.45;20440.2;11701.1;1.74;60.2;12;67.6;29.6;597.1;650
44507.45833;17.2;11.85;2175.19;156.72;73.7;20423;11595.6;1.73;60.1;12;68.3;32.8;542;649.8
